Id,Id2,Geography,Estimate; Per capita income in the past 12 months (in 2012 inflation-adjusted dollars),Margin of Error; Per capita income in the past 12 months (in 2012 inflation-adjusted dollars)
0500000US45085,45085,"Sumter County, South Carolina",20005,540
0500000US45087,45087,"Union County, South Carolina",18662,756
0500000US45089,45089,"Williamsburg County, South Carolina",14741,680
0500000US45091,45091,"York County, South Carolina",26350,549
0500000US46003,46003,"Aurora County, South Dakota",21777,1645
0500000US46005,46005,"Beadle County, South Dakota",25845,1888
0500000US46007,46007,"Bennett County, South Dakota",16233,2863
0500000US46009,46009,"Bon Homme County, South Dakota",20086,1361
0500000US46011,46011,"Brookings County, South Dakota",22955,1316
0500000US46013,46013,"Brown County, South Dakota",25829,1005
0500000US46015,46015,"Brule County, South Dakota",21991,1726
0500000US46017,46017,"Buffalo County, South Dakota",12953,1949
0500000US46019,46019,"Butte County, South Dakota",21639,1741
0500000US46021,46021,"Campbell County, South Dakota",24222,2475
0500000US46023,46023,"Charles Mix County, South Dakota",18555,1056
0500000US46025,46025,"Clark County, South Dakota",27346,4878
0500000US46027,46027,"Clay County, South Dakota",20262,1741
0500000US46029,46029,"Codington County, South Dakota",25389,1470
0500000US46031,46031,"Corson County, South Dakota",15166,2379
0500000US46033,46033,"Custer County, South Dakota",25396,1818
0500000US46035,46035,"Davison County, South Dakota",25021,1197
0500000US46037,46037,"Day County, South Dakota",20947,1162
0500000US46039,46039,"Deuel County, South Dakota",26737,2752
0500000US46041,46041,"Dewey County, South Dakota",15811,1378
0500000US46043,46043,"Douglas County, South Dakota",26756,2308
0500000US46045,46045,"Edmunds County, South Dakota",26173,2933
0500000US46047,46047,"Fall River County, South Dakota",24073,2428
0500000US46049,46049,"Faulk County, South Dakota",22394,3055
0500000US46051,46051,"Grant County, South Dakota",24877,1503
0500000US46053,46053,"Gregory County, South Dakota",22282,1275
0500000US46055,46055,"Haakon County, South Dakota",29429,3566
0500000US46057,46057,"Hamlin County, South Dakota",24345,1772
0500000US46059,46059,"Hand County, South Dakota",23921,1831
0500000US46061,46061,"Hanson County, South Dakota",21641,1963
0500000US46063,46063,"Harding County, South Dakota",23299,3295
0500000US46065,46065,"Hughes County, South Dakota",30208,1691
0500000US46067,46067,"Hutchinson County, South Dakota",24387,1354
0500000US46069,46069,"Hyde County, South Dakota",24076,2292
0500000US46071,46071,"Jackson County, South Dakota",17099,2168
0500000US46073,46073,"Jerauld County, South Dakota",25739,2922
0500000US46075,46075,"Jones County, South Dakota",23877,5092
0500000US46077,46077,"Kingsbury County, South Dakota",26769,1823
0500000US46079,46079,"Lake County, South Dakota",25232,1321
0500000US46081,46081,"Lawrence County, South Dakota",27275,1575
0500000US46083,46083,"Lincoln County, South Dakota",35386,2081
0500000US46085,46085,"Lyman County, South Dakota",19659,1162
0500000US46087,46087,"McCook County, South Dakota",27950,3417
0500000US46089,46089,"McPherson County, South Dakota",21987,2327
0500000US46091,46091,"Marshall County, South Dakota",22504,2449
0500000US46093,46093,"Meade County, South Dakota",25276,1840
0500000US46095,46095,"Mellette County, South Dakota",14614,1622
0500000US46097,46097,"Miner County, South Dakota",29854,5349
0500000US46099,46099,"Minnehaha County, South Dakota",26657,549
0500000US46101,46101,"Moody County, South Dakota",26149,2194
0500000US46103,46103,"Pennington County, South Dakota",27044,1092
0500000US46105,46105,"Perkins County, South Dakota",25013,2329
0500000US46107,46107,"Potter County, South Dakota",24917,2376
0500000US46109,46109,"Roberts County, South Dakota",20723,1212
0500000US46111,46111,"Sanborn County, South Dakota",22973,1907
0500000US46113,46113,"Shannon County, South Dakota",9136,1268
0500000US46115,46115,"Spink County, South Dakota",26352,2024
0500000US46117,46117,"Stanley County, South Dakota",31692,4569
0500000US46119,46119,"Sully County, South Dakota",29398,2713
0500000US46121,46121,"Todd County, South Dakota",11417,1528
0500000US46123,46123,"Tripp County, South Dakota",21796,1766
0500000US46125,46125,"Turner County, South Dakota",24997,1237
0500000US46127,46127,"Union County, South Dakota",37055,2893
0500000US46129,46129,"Walworth County, South Dakota",25868,3096
0500000US46135,46135,"Yankton County, South Dakota",26835,1930
0500000US46137,46137,"Ziebach County, South Dakota",12400,1123
0500000US47001,47001,"Anderson County, Tennessee",24946,794
0500000US47003,47003,"Bedford County, Tennessee",19245,887
0500000US47005,47005,"Benton County, Tennessee",18310,891
0500000US47007,47007,"Bledsoe County, Tennessee",14353,897
0500000US47009,47009,"Blount County, Tennessee",23806,556
0500000US47011,47011,"Bradley County, Tennessee",21327,957
0500000US47013,47013,"Campbell County, Tennessee",16601,547
0500000US47015,47015,"Cannon County, Tennessee",18652,1036
0500000US47017,47017,"Carroll County, Tennessee",18928,945
0500000US47019,47019,"Carter County, Tennessee",18394,552
0500000US47021,47021,"Cheatham County, Tennessee",24008,889
0500000US47023,47023,"Chester County, Tennessee",19345,1616
0500000US47025,47025,"Claiborne County, Tennessee",18591,972
0500000US47027,47027,"Clay County, Tennessee",17058,1848
0500000US47029,47029,"Cocke County, Tennessee",16975,834
0500000US47031,47031,"Coffee County, Tennessee",20109,776
0500000US47033,47033,"Crockett County, Tennessee",20157,1546
0500000US47035,47035,"Cumberland County, Tennessee",20584,633
0500000US47037,47037,"Davidson County, Tennessee",28513,407
0500000US47039,47039,"Decatur County, Tennessee",25175,3373
0500000US47041,47041,"DeKalb County, Tennessee",20396,2035
0500000US47043,47043,"Dickson County, Tennessee",21303,934
0500000US47045,47045,"Dyer County, Tennessee",20444,1349
0500000US47047,47047,"Fayette County, Tennessee",28541,1578
0500000US47049,47049,"Fentress County, Tennessee",17106,1321
0500000US47051,47051,"Franklin County, Tennessee",22123,962
0500000US47053,47053,"Gibson County, Tennessee",20307,1080
0500000US47055,47055,"Giles County, Tennessee",19726,1056
0500000US47057,47057,"Grainger County, Tennessee",17819,1010
0500000US47059,47059,"Greene County, Tennessee",19772,809
0500000US47061,47061,"Grundy County, Tennessee",16207,1112
0500000US47063,47063,"Hamblen County, Tennessee",21114,959
0500000US47065,47065,"Hamilton County, Tennessee",27052,525
0500000US47067,47067,"Hancock County, Tennessee",13879,1055
0500000US47069,47069,"Hardeman County, Tennessee",16135,842
0500000US47071,47071,"Hardin County, Tennessee",19770,1736
0500000US47073,47073,"Hawkins County, Tennessee",20432,837
0500000US47075,47075,"Haywood County, Tennessee",17391,1150
0500000US47077,47077,"Henderson County, Tennessee",20153,1053
0500000US47079,47079,"Henry County, Tennessee",20674,1311
0500000US47081,47081,"Hickman County, Tennessee",18588,856
0500000US47083,47083,"Houston County, Tennessee",18555,1205
0500000US47085,47085,"Humphreys County, Tennessee",21233,1164
0500000US47087,47087,"Jackson County, Tennessee",17561,1915
0500000US47089,47089,"Jefferson County, Tennessee",19713,780
0500000US47091,47091,"Johnson County, Tennessee",16929,1328
0500000US47093,47093,"Knox County, Tennessee",28111,491
0500000US47095,47095,"Lake County, Tennessee",12662,1387
0500000US47097,47097,"Lauderdale County, Tennessee",16328,969
0500000US47099,47099,"Lawrence County, Tennessee",19290,1491
0500000US47101,47101,"Lewis County, Tennessee",17950,1568
0500000US47103,47103,"Lincoln County, Tennessee",21638,917
0500000US47105,47105,"Loudon County, Tennessee",27332,1225
0500000US47107,47107,"McMinn County, Tennessee",19805,821
0500000US47109,47109,"McNairy County, Tennessee",17761,1452
0500000US47111,47111,"Macon County, Tennessee",17666,1494
0500000US47113,47113,"Madison County, Tennessee",22809,790
0500000US47115,47115,"Marion County, Tennessee",21008,1032
0500000US47117,47117,"Marshall County, Tennessee",20855,996
0500000US47119,47119,"Maury County, Tennessee",22624,625
0500000US47121,47121,"Meigs County, Tennessee",19455,1645
0500000US47123,47123,"Monroe County, Tennessee",19327,1018
0500000US47125,47125,"Montgomery County, Tennessee",22382,431
0500000US47127,47127,"Moore County, Tennessee",21821,2050
0500000US47129,47129,"Morgan County, Tennessee",17949,1622
0500000US47131,47131,"Obion County, Tennessee",22032,1740
0500000US47133,47133,"Overton County, Tennessee",17648,922
0500000US47135,47135,"Perry County, Tennessee",17102,1414
0500000US47137,47137,"Pickett County, Tennessee",22297,2140
0500000US47139,47139,"Polk County, Tennessee",18911,1074
0500000US47141,47141,"Putnam County, Tennessee",19401,660
0500000US47143,47143,"Rhea County, Tennessee",18572,969
0500000US47145,47145,"Roane County, Tennessee",24155,939
0500000US47147,47147,"Robertson County, Tennessee",23677,816
0500000US47149,47149,"Rutherford County, Tennessee",24939,410
0500000US47151,47151,"Scott County, Tennessee",17538,3636
0500000US47153,47153,"Sequatchie County, Tennessee",19313,1436
0500000US47155,47155,"Sevier County, Tennessee",22355,1064
0500000US47157,47157,"Shelby County, Tennessee",25465,290
0500000US47159,47159,"Smith County, Tennessee",21881,1492
0500000US47161,47161,"Stewart County, Tennessee",21460,1670
0500000US47163,47163,"Sullivan County, Tennessee",23823,543
0500000US47165,47165,"Sumner County, Tennessee",27823,1001
0500000US47167,47167,"Tipton County, Tennessee",22410,1000
0500000US47169,47169,"Trousdale County, Tennessee",20419,2235
0500000US47171,47171,"Unicoi County, Tennessee",20542,1930
0500000US47173,47173,"Union County, Tennessee",17137,995
0500000US47175,47175,"Van Buren County, Tennessee",18986,2473
0500000US47177,47177,"Warren County, Tennessee",19357,1293
0500000US47179,47179,"Washington County, Tennessee",25381,776
0500000US47181,47181,"Wayne County, Tennessee",16731,1150
0500000US47183,47183,"Weakley County, Tennessee",20150,1003
0500000US47185,47185,"White County, Tennessee",18041,1094
0500000US47187,47187,"Williamson County, Tennessee",41270,1049
0500000US47189,47189,"Wilson County, Tennessee",28267,728
0500000US48001,48001,"Anderson County, Texas",18699,1003
0500000US48003,48003,"Andrews County, Texas",29068,3327
0500000US48005,48005,"Angelina County, Texas",21280,1324
0500000US48007,48007,"Aransas County, Texas",26218,1969
0500000US48009,48009,"Archer County, Texas",27057,2217
0500000US48011,48011,"Armstrong County, Texas",24234,2692
0500000US48013,48013,"Atascosa County, Texas",19937,808
0500000US48015,48015,"Austin County, Texas",26206,1311
0500000US48017,48017,"Bailey County, Texas",17411,2096
0500000US48019,48019,"Bandera County, Texas",24783,1408
0500000US48021,48021,"Bastrop County, Texas",23940,1130
0500000US48023,48023,"Baylor County, Texas",23041,2534
0500000US48025,48025,"Bee County, Texas",15701,1190
0500000US48027,48027,"Bell County, Texas",23078,481
0500000US48029,48029,"Bexar County, Texas",24133,203
0500000US48031,48031,"Blanco County, Texas",27014,2130
0500000US48033,48033,"Borden County, Texas",40241,14616
0500000US48035,48035,"Bosque County, Texas",23512,1273
0500000US48037,48037,"Bowie County, Texas",22536,827
0500000US48039,48039,"Brazoria County, Texas",29042,569
0500000US48041,48041,"Brazos County, Texas",21340,532
0500000US48043,48043,"Brewster County, Texas",26777,4001
0500000US48045,48045,"Briscoe County, Texas",20099,2340
0500000US48047,48047,"Brooks County, Texas",14069,2286
0500000US48049,48049,"Brown County, Texas",20979,1287
0500000US48051,48051,"Burleson County, Texas",21339,1361
0500000US48053,48053,"Burnet County, Texas",24991,1141
0500000US48055,48055,"Caldwell County, Texas",19368,1287
0500000US48057,48057,"Calhoun County, Texas",22439,1335
0500000US48059,48059,"Callahan County, Texas",23311,1632
0500000US48061,48061,"Cameron County, Texas",14405,278
0500000US48063,48063,"Camp County, Texas",19678,1558
0500000US48065,48065,"Carson County, Texas",25990,1739
0500000US48067,48067,"Cass County, Texas",19788,886
0500000US48069,48069,"Castro County, Texas",16439,1177
0500000US48071,48071,"Chambers County, Texas",30310,1940
0500000US48073,48073,"Cherokee County, Texas",18121,923
0500000US48075,48075,"Childress County, Texas",19587,2305
0500000US48077,48077,"Clay County, Texas",25165,1018
0500000US48079,48079,"Cochran County, Texas",17416,2160
0500000US48081,48081,"Coke County, Texas",24000,5412
0500000US48083,48083,"Coleman County, Texas",18404,1676
0500000US48085,48085,"Collin County, Texas",37797,412
0500000US48087,48087,"Collingsworth County, Texas",23857,3024
0500000US48089,48089,"Colorado County, Texas",24706,1805
0500000US48091,48091,"Comal County, Texas",32736,1145
0500000US48093,48093,"Comanche County, Texas",18845,971
0500000US48095,48095,"Concho County, Texas",18669,3034
0500000US48097,48097,"Cooke County, Texas",24121,945
0500000US48099,48099,"Coryell County, Texas",19366,705
0500000US48101,48101,"Cottle County, Texas",21429,2966
0500000US48103,48103,"Crane County, Texas",21930,2679
0500000US48105,48105,"Crockett County, Texas",22365,4122
0500000US48107,48107,"Crosby County, Texas",17882,1137
0500000US48109,48109,"Culberson County, Texas",15568,2754
0500000US48111,48111,"Dallam County, Texas",20120,2172
0500000US48113,48113,"Dallas County, Texas",26576,185
0500000US48115,48115,"Dawson County, Texas",17115,1421
0500000US48117,48117,"Deaf Smith County, Texas",17889,927
0500000US48119,48119,"Delta County, Texas",20303,1635
0500000US48121,48121,"Denton County, Texas",33585,427
0500000US48123,48123,"DeWitt County, Texas",23281,2276
0500000US48125,48125,"Dickens County, Texas",19250,2237
0500000US48127,48127,"Dimmit County, Texas",15995,1917
0500000US48129,48129,"Donley County, Texas",21867,1733
0500000US48131,48131,"Duval County, Texas",17945,1837
0500000US48133,48133,"Eastland County, Texas",21895,2565
0500000US48135,48135,"Ector County, Texas",24358,914
0500000US48137,48137,"Edwards County, Texas",27577,10911
0500000US48139,48139,"Ellis County, Texas",26061,485
0500000US48141,48141,"El Paso County, Texas",18086,212
0500000US48143,48143,"Erath County, Texas",22048,1171
0500000US48145,48145,"Falls County, Texas",16384,851
0500000US48147,48147,"Fannin County, Texas",20072,823
0500000US48149,48149,"Fayette County, Texas",27520,1922
0500000US48151,48151,"Fisher County, Texas",22401,3184
0500000US48153,48153,"Floyd County, Texas",19112,1585
0500000US48155,48155,"Foard County, Texas",18954,3458
0500000US48157,48157,"Fort Bend County, Texas",33343,471
0500000US48159,48159,"Franklin County, Texas",27875,4060
0500000US48161,48161,"Freestone County, Texas",22295,2090
0500000US48163,48163,"Frio County, Texas",16463,2137
0500000US48165,48165,"Gaines County, Texas",22360,2736
0500000US48167,48167,"Galveston County, Texas",30804,632
0500000US48169,48169,"Garza County, Texas",14526,4458
0500000US48171,48171,"Gillespie County, Texas",29178,1691
0500000US48173,48173,"Glasscock County, Texas",32659,4306
0500000US48175,48175,"Goliad County, Texas",28372,3194
0500000US48177,48177,"Gonzales County, Texas",20225,1271
0500000US48179,48179,"Gray County, Texas",22623,2234
0500000US48181,48181,"Grayson County, Texas",23936,671
0500000US48183,48183,"Gregg County, Texas",23968,794
0500000US48185,48185,"Grimes County, Texas",20379,1724
0500000US48187,48187,"Guadalupe County, Texas",26233,619
0500000US48189,48189,"Hale County, Texas",17586,899
0500000US48191,48191,"Hall County, Texas",17790,2578
0500000US48193,48193,"Hamilton County, Texas",21921,2462
0500000US48195,48195,"Hansford County, Texas",21770,1609
0500000US48197,48197,"Hardeman County, Texas",19025,2316
0500000US48199,48199,"Hardin County, Texas",24868,848
0500000US48201,48201,"Harris County, Texas",27780,179
0500000US48203,48203,"Harrison County, Texas",22669,788
0500000US48205,48205,"Hartley County, Texas",26563,6107
0500000US48207,48207,"Haskell County, Texas",22734,2007
0500000US48209,48209,"Hays County, Texas",26662,688
0500000US48211,48211,"Hemphill County, Texas",28739,4345
0500000US48213,48213,"Henderson County, Texas",22205,712
0500000US48215,48215,"Hidalgo County, Texas",14126,216
0500000US48217,48217,"Hill County, Texas",20568,755
0500000US48219,48219,"Hockley County, Texas",22290,1151
0500000US48221,48221,"Hood County, Texas",30599,1419
0500000US48223,48223,"Hopkins County, Texas",21423,899
0500000US48225,48225,"Houston County, Texas",19654,1732
0500000US48227,48227,"Howard County, Texas",18770,994
0500000US48229,48229,"Hudspeth County, Texas",13066,2150
0500000US48231,48231,"Hunt County, Texas",22424,706
0500000US48233,48233,"Hutchinson County, Texas",23560,1415
0500000US48235,48235,"Irion County, Texas",26161,4579
0500000US48237,48237,"Jack County, Texas",21492,1690
0500000US48239,48239,"Jackson County, Texas",23678,1593
0500000US48241,48241,"Jasper County, Texas",20582,931
0500000US48243,48243,"Jeff Davis County, Texas",25340,4278
0500000US48245,48245,"Jefferson County, Texas",23479,579
0500000US48247,48247,"Jim Hogg County, Texas",17727,2427
0500000US48249,48249,"Jim Wells County, Texas",19818,979
0500000US48251,48251,"Johnson County, Texas",24527,576
0500000US48253,48253,"Jones County, Texas",14339,2340
0500000US48255,48255,"Karnes County, Texas",18296,2153
0500000US48257,48257,"Kaufman County, Texas",24806,660
0500000US48259,48259,"Kendall County, Texas",35992,2311
0500000US48261,48261,"Kenedy County, Texas",16033,4592
0500000US48263,48263,"Kent County, Texas",22949,3024
0500000US48265,48265,"Kerr County, Texas",26433,1234
0500000US48267,48267,"Kimble County, Texas",26859,2552
0500000US48269,48269,"King County, Texas",32356,5923
0500000US48271,48271,"Kinney County, Texas",16829,2718
0500000US48273,48273,"Kleberg County, Texas",19455,1344
0500000US48275,48275,"Knox County, Texas",19635,1200
0500000US48277,48277,"Lamar County, Texas",21077,770
0500000US48279,48279,"Lamb County, Texas",17948,848
0500000US48281,48281,"Lampasas County, Texas",24158,2505
0500000US48283,48283,"La Salle County, Texas",14254,2172
0500000US48285,48285,"Lavaca County, Texas",24594,1530
0500000US48287,48287,"Lee County, Texas",23837,1544
0500000US48289,48289,"Leon County, Texas",23952,1656
0500000US48291,48291,"Liberty County, Texas",20114,785
0500000US48293,48293,"Limestone County, Texas",19753,1414
0500000US48295,48295,"Lipscomb County, Texas",26489,2581
0500000US48297,48297,"Live Oak County, Texas",21622,2824
0500000US48299,48299,"Llano County, Texas",33905,4201
0500000US48301,48301,"Loving County, Texas",33315,7528
0500000US48303,48303,"Lubbock County, Texas",23880,539
0500000US48305,48305,"Lynn County, Texas",20363,1235
0500000US48307,48307,"McCulloch County, Texas",21134,2778
0500000US48309,48309,"McLennan County, Texas",21459,500
0500000US48311,48311,"McMullen County, Texas",20879,3824
0500000US48313,48313,"Madison County, Texas",15191,1756
0500000US48315,48315,"Marion County, Texas",20570,2062
0500000US48317,48317,"Martin County, Texas",20904,2285
0500000US48319,48319,"Mason County, Texas",27590,4056
0500000US48321,48321,"Matagorda County, Texas",23079,1477
0500000US48323,48323,"Maverick County, Texas",13498,646
0500000US48325,48325,"Medina County, Texas",21786,1035
0500000US48327,48327,"Menard County, Texas",20754,4712
0500000US48329,48329,"Midland County, Texas",32223,1117
0500000US48331,48331,"Milam County, Texas",21605,1227
0500000US48333,48333,"Mills County, Texas",19556,1972
0500000US48335,48335,"Mitchell County, Texas",15463,1802
0500000US48337,48337,"Montague County, Texas",24667,1649
0500000US48339,48339,"Montgomery County, Texas",32660,595
0500000US48341,48341,"Moore County, Texas",18973,942
0500000US48343,48343,"Morris County, Texas",20344,1258
0500000US48345,48345,"Motley County, Texas",19288,3129
0500000US48347,48347,"Nacogdoches County, Texas",19271,836
0500000US48349,48349,"Navarro County, Texas",20630,754
0500000US48351,48351,"Newton County, Texas",20245,2275
0500000US48353,48353,"Nolan County, Texas",20008,966
0500000US48355,48355,"Nueces County, Texas",23660,425
0500000US48357,48357,"Ochiltree County, Texas",22769,1649
0500000US48359,48359,"Oldham County, Texas",22152,3363
0500000US48361,48361,"Orange County, Texas",24362,840
0500000US48363,48363,"Palo Pinto County, Texas",23109,1340
0500000US48365,48365,"Panola County, Texas",25094,1971
0500000US48367,48367,"Parker County, Texas",30407,884
0500000US48369,48369,"Parmer County, Texas",19182,1520
0500000US48371,48371,"Pecos County, Texas",18345,1651
0500000US48373,48373,"Polk County, Texas",19260,982
0500000US48375,48375,"Potter County, Texas",19336,466
0500000US48377,48377,"Presidio County, Texas",17168,2287
0500000US48379,48379,"Rains County, Texas",21664,1242
0500000US48381,48381,"Randall County, Texas",28994,760
0500000US48383,48383,"Reagan County, Texas",25078,2894
0500000US48385,48385,"Real County, Texas",18240,2370
0500000US48387,48387,"Red River County, Texas",18653,935
0500000US48389,48389,"Reeves County, Texas",15843,1655
0500000US48391,48391,"Refugio County, Texas",21936,2094
0500000US48393,48393,"Roberts County, Texas",33821,7076
0500000US48395,48395,"Robertson County, Texas",22243,1797
0500000US48397,48397,"Rockwall County, Texas",34068,1002
0500000US48399,48399,"Runnels County, Texas",20848,1871
0500000US48401,48401,"Rusk County, Texas",21696,976
0500000US48403,48403,"Sabine County, Texas",17991,1311
0500000US48405,48405,"San Augustine County, Texas",18009,2531
0500000US48407,48407,"San Jacinto County, Texas",23331,2287
0500000US48409,48409,"San Patricio County, Texas",22958,1307
0500000US48411,48411,"San Saba County, Texas",18316,2880
0500000US48413,48413,"Schleicher County, Texas",22505,2784
0500000US48415,48415,"Scurry County, Texas",22926,1937
0500000US48417,48417,"Shackelford County, Texas",23931,2195
0500000US48419,48419,"Shelby County, Texas",21457,1408
0500000US48421,48421,"Sherman County, Texas",20680,2322
0500000US48423,48423,"Smith County, Texas",25656,599
0500000US48425,48425,"Somervell County, Texas",27210,2606
0500000US48427,48427,"Starr County, Texas",11537,709
0500000US48429,48429,"Stephens County, Texas",19896,1855
0500000US48431,48431,"Sterling County, Texas",22091,4634
0500000US48433,48433,"Stonewall County, Texas",27670,4391
0500000US48435,48435,"Sutton County, Texas",26748,4533
0500000US48437,48437,"Swisher County, Texas",17616,1459
0500000US48439,48439,"Tarrant County, Texas",28125,219
0500000US48441,48441,"Taylor County, Texas",23790,842
0500000US48443,48443,"Terrell County, Texas",24773,3214
0500000US48445,48445,"Terry County, Texas",20008,3385
0500000US48447,48447,"Throckmorton County, Texas",24557,2763
0500000US48449,48449,"Titus County, Texas",18803,903
0500000US48451,48451,"Tom Green County, Texas",23273,682
0500000US48453,48453,"Travis County, Texas",32777,341
0500000US48455,48455,"Trinity County, Texas",19243,1759
0500000US48457,48457,"Tyler County, Texas",18534,1326
0500000US48459,48459,"Upshur County, Texas",22772,1089
0500000US48461,48461,"Upton County, Texas",23170,2186
0500000US48463,48463,"Uvalde County, Texas",17001,1059
0500000US48465,48465,"Val Verde County, Texas",17504,858
0500000US48467,48467,"Van Zandt County, Texas",21529,1043
0500000US48469,48469,"Victoria County, Texas",24473,759
0500000US48471,48471,"Walker County, Texas",16346,1390
0500000US48473,48473,"Waller County, Texas",22524,1100
0500000US48475,48475,"Ward County, Texas",21409,1689
0500000US48477,48477,"Washington County, Texas",23368,1220
0500000US48479,48479,"Webb County, Texas",14692,341
0500000US48481,48481,"Wharton County, Texas",21353,1066
0500000US48483,48483,"Wheeler County, Texas",30326,3565
0500000US48485,48485,"Wichita County, Texas",23656,827
0500000US48487,48487,"Wilbarger County, Texas",21098,2292
0500000US48489,48489,"Willacy County, Texas",11895,1063
0500000US48491,48491,"Williamson County, Texas",30540,470
0500000US48493,48493,"Wilson County, Texas",26777,1474
0500000US48495,48495,"Winkler County, Texas",22318,2353
0500000US48497,48497,"Wise County, Texas",25532,1362
0500000US48499,48499,"Wood County, Texas",22850,1171
0500000US48501,48501,"Yoakum County, Texas",20565,1844
0500000US48503,48503,"Young County, Texas",27177,2951
0500000US48505,48505,"Zapata County, Texas",15857,1791
0500000US48507,48507,"Zavala County, Texas",11919,1005
0500000US49001,49001,"Beaver County, Utah",18886,1749
0500000US49003,49003,"Box Elder County, Utah",21262,631
0500000US49005,49005,"Cache County, Utah",20390,572
0500000US49007,49007,"Carbon County, Utah",20895,913
0500000US49009,49009,"Daggett County, Utah",22270,3342
0500000US49011,49011,"Davis County, Utah",25896,358
0500000US49013,49013,"Duchesne County, Utah",23730,1089
0500000US49015,49015,"Emery County, Utah",20075,774
0500000US49017,49017,"Garfield County, Utah",22238,2047
0500000US49019,49019,"Grand County, Utah",22192,2293
0500000US49021,49021,"Iron County, Utah",17493,683
0500000US49023,49023,"Juab County, Utah",17634,953
0500000US49025,49025,"Kane County, Utah",25885,4675
0500000US49027,49027,"Millard County, Utah",19849,936
0500000US49029,49029,"Morgan County, Utah",25091,1577
0500000US49031,49031,"Piute County, Utah",16885,1949
0500000US49033,49033,"Rich County, Utah",24230,5482
0500000US49035,49035,"Salt Lake County, Utah",25905,261
0500000US49037,49037,"San Juan County, Utah",15303,853
0500000US49039,49039,"Sanpete County, Utah",17305,974
0500000US49041,49041,"Sevier County, Utah",18735,764
0500000US49043,49043,"Summit County, Utah",42229,2727
0500000US49045,49045,"Tooele County, Utah",22734,740
0500000US49047,49047,"Uintah County, Utah",23895,1138
0500000US49049,49049,"Utah County, Utah",20853,305
0500000US49051,49051,"Wasatch County, Utah",26873,1676
0500000US49053,49053,"Washington County, Utah",20984,645
0500000US49055,49055,"Wayne County, Utah",19454,2427
0500000US49057,49057,"Weber County, Utah",23241,436
0500000US50001,50001,"Addison County, Vermont",28550,989
0500000US50003,50003,"Bennington County, Vermont",28493,1240
0500000US50005,50005,"Caledonia County, Vermont",23017,773
0500000US50007,50007,"Chittenden County, Vermont",33021,684
0500000US50009,50009,"Essex County, Vermont",20939,978
0500000US50011,50011,"Franklin County, Vermont",26090,767
0500000US50013,50013,"Grand Isle County, Vermont",33675,1849
0500000US50015,50015,"Lamoille County, Vermont",27380,1359
0500000US50017,50017,"Orange County, Vermont",26824,920
0500000US50019,50019,"Orleans County, Vermont",21658,678
0500000US50021,50021,"Rutland County, Vermont",26368,762
0500000US50023,50023,"Washington County, Vermont",29506,938
0500000US50025,50025,"Windham County, Vermont",28415,1038
0500000US50027,50027,"Windsor County, Vermont",31001,1230
0500000US51001,51001,"Accomack County, Virginia",22909,1257
0500000US51003,51003,"Albemarle County, Virginia",37837,1129
0500000US51005,51005,"Alleghany County, Virginia",23680,978
0500000US51007,51007,"Amelia County, Virginia",24548,2047
0500000US51009,51009,"Amherst County, Virginia",22169,879
0500000US51011,51011,"Appomattox County, Virginia",23021,1560
0500000US51013,51013,"Arlington County, Virginia",61312,999
0500000US51015,51015,"Augusta County, Virginia",23882,822
0500000US51017,51017,"Bath County, Virginia",27471,7592
0500000US51019,51019,"Bedford County, Virginia",28360,1020
0500000US51021,51021,"Bland County, Virginia",18712,2365
0500000US51023,51023,"Botetourt County, Virginia",30137,1034
0500000US51025,51025,"Brunswick County, Virginia",16347,1314
0500000US51027,51027,"Buchanan County, Virginia",17165,928
0500000US51029,51029,"Buckingham County, Virginia",16954,1686
0500000US51031,51031,"Campbell County, Virginia",22753,860
0500000US51033,51033,"Caroline County, Virginia",26047,1165
0500000US51035,51035,"Carroll County, Virginia",18888,1000
0500000US51036,51036,"Charles City County, Virginia",25062,1945
0500000US51037,51037,"Charlotte County, Virginia",18832,1568
0500000US51041,51041,"Chesterfield County, Virginia",32527,469
0500000US51043,51043,"Clarke County, Virginia",38121,2444
0500000US51045,51045,"Craig County, Virginia",21826,2057
0500000US51047,51047,"Culpeper County, Virginia",27255,1031
0500000US51049,51049,"Cumberland County, Virginia",22337,2285
0500000US51051,51051,"Dickenson County, Virginia",18090,911
0500000US51053,51053,"Dinwiddie County, Virginia",23257,1282
0500000US51057,51057,"Essex County, Virginia",21522,1108
0500000US51059,51059,"Fairfax County, Virginia",50532,470
0500000US51061,51061,"Fauquier County, Virginia",40080,1637
0500000US51063,51063,"Floyd County, Virginia",21855,1483
0500000US51065,51065,"Fluvanna County, Virginia",30337,2150
0500000US51067,51067,"Franklin County, Virginia",23991,889
0500000US51069,51069,"Frederick County, Virginia",29935,933
0500000US51071,51071,"Giles County, Virginia",23766,1642
0500000US51073,51073,"Gloucester County, Virginia",28571,1339
0500000US51075,51075,"Goochland County, Virginia",45128,3923
0500000US51077,51077,"Grayson County, Virginia",21639,2652
0500000US51079,51079,"Greene County, Virginia",27749,1576
0500000US51081,51081,"Greensville County, Virginia",16322,4993
0500000US51083,51083,"Halifax County, Virginia",21076,1293
0500000US51085,51085,"Hanover County, Virginia",34190,806
0500000US51087,51087,"Henrico County, Virginia",33343,526
0500000US51089,51089,"Henry County, Virginia",19952,848
0500000US51091,51091,"Highland County, Virginia",26798,3240
