GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median value (dollars),Margin of Error; Median value (dollars)
0500000US13205,13205,"Mitchell County, Georgia",78300,6680
0500000US13207,13207,"Monroe County, Georgia",157900,6541
0500000US13209,13209,"Montgomery County, Georgia",75600,5985
0500000US13211,13211,"Morgan County, Georgia",190100,10542
0500000US13213,13213,"Murray County, Georgia",93700,6555
0500000US13215,13215,"Muscogee County, Georgia",138600,3037
0500000US13217,13217,"Newton County, Georgia",117900,2914
0500000US13219,13219,"Oconee County, Georgia",242000,7604
0500000US13221,13221,"Oglethorpe County, Georgia",113600,9721
0500000US13223,13223,"Paulding County, Georgia",140600,3987
0500000US13225,13225,"Peach County, Georgia",124500,9154
0500000US13227,13227,"Pickens County, Georgia",181100,9841
0500000US13229,13229,"Pierce County, Georgia",98100,5975
0500000US13231,13231,"Pike County, Georgia",154200,6580
0500000US13233,13233,"Polk County, Georgia",98000,4851
0500000US13235,13235,"Pulaski County, Georgia",114100,20493
0500000US13237,13237,"Putnam County, Georgia",156000,15995
0500000US13239,13239,"Quitman County, Georgia",69700,23132
0500000US13241,13241,"Rabun County, Georgia",158800,8358
0500000US13243,13243,"Randolph County, Georgia",71600,17381
0500000US13245,13245,"Richmond County, Georgia",100600,2842
0500000US13247,13247,"Rockdale County, Georgia",143100,5971
0500000US13249,13249,"Schley County, Georgia",99300,12250
0500000US13251,13251,"Screven County, Georgia",77800,6502
0500000US13253,13253,"Seminole County, Georgia",76800,8105
0500000US13255,13255,"Spalding County, Georgia",110300,4347
0500000US13257,13257,"Stephens County, Georgia",95900,10343
0500000US13259,13259,"Stewart County, Georgia",52200,5112
0500000US13261,13261,"Sumter County, Georgia",86900,5697
0500000US13263,13263,"Talbot County, Georgia",75000,8226
0500000US13265,13265,"Taliaferro County, Georgia",57000,18552
0500000US13267,13267,"Tattnall County, Georgia",85600,8589
0500000US13269,13269,"Taylor County, Georgia",60200,7144
0500000US13271,13271,"Telfair County, Georgia",57700,5257
0500000US13273,13273,"Terrell County, Georgia",86500,5911
0500000US13275,13275,"Thomas County, Georgia",126500,7770
0500000US13277,13277,"Tift County, Georgia",118300,9414
0500000US13279,13279,"Toombs County, Georgia",93600,8423
0500000US13281,13281,"Towns County, Georgia",189400,13218
0500000US13283,13283,"Treutlen County, Georgia",71300,5021
0500000US13285,13285,"Troup County, Georgia",120300,5800
0500000US13287,13287,"Turner County, Georgia",73000,12986
0500000US13289,13289,"Twiggs County, Georgia",58600,5285
0500000US13291,13291,"Union County, Georgia",185400,13444
0500000US13293,13293,"Upson County, Georgia",83600,4042
0500000US13295,13295,"Walker County, Georgia",107500,5237
0500000US13297,13297,"Walton County, Georgia",157400,3330
0500000US13299,13299,"Ware County, Georgia",77100,4145
0500000US13301,13301,"Warren County, Georgia",62100,5601
0500000US13303,13303,"Washington County, Georgia",79400,4582
0500000US13305,13305,"Wayne County, Georgia",98600,9638
0500000US13307,13307,"Webster County, Georgia",50700,7832
0500000US13309,13309,"Wheeler County, Georgia",48300,12254
0500000US13311,13311,"White County, Georgia",155200,10557
0500000US13313,13313,"Whitfield County, Georgia",120200,3778
0500000US13315,13315,"Wilcox County, Georgia",67300,6623
0500000US13317,13317,"Wilkes County, Georgia",87200,7334
0500000US13319,13319,"Wilkinson County, Georgia",69600,4872
0500000US13321,13321,"Worth County, Georgia",77800,6171
0500000US15001,15001,"Hawaii County, Hawaii",306000,7857
0500000US15003,15003,"Honolulu County, Hawaii",602700,3954
0500000US15005,15005,"Kalawao County, Hawaii",-,**
0500000US15007,15007,"Kauai County, Hawaii",493800,10897
0500000US15009,15009,"Maui County, Hawaii",528500,13722
0500000US16001,16001,"Ada County, Idaho",200200,3233
0500000US16003,16003,"Adams County, Idaho",160700,16031
0500000US16005,16005,"Bannock County, Idaho",146600,3195
0500000US16007,16007,"Bear Lake County, Idaho",136700,11996
0500000US16009,16009,"Benewah County, Idaho",147800,10198
0500000US16011,16011,"Bingham County, Idaho",143500,6104
0500000US16013,16013,"Blaine County, Idaho",384800,20194
0500000US16015,16015,"Boise County, Idaho",188300,15400
0500000US16017,16017,"Bonner County, Idaho",212100,11390
0500000US16019,16019,"Bonneville County, Idaho",157100,2307
0500000US16021,16021,"Boundary County, Idaho",174500,11821
0500000US16023,16023,"Butte County, Idaho",101300,23541
0500000US16025,16025,"Camas County, Idaho",170600,35781
0500000US16027,16027,"Canyon County, Idaho",131300,3442
0500000US16029,16029,"Caribou County, Idaho",125900,8775
0500000US16031,16031,"Cassia County, Idaho",130100,7261
0500000US16033,16033,"Clark County, Idaho",103600,21946
0500000US16035,16035,"Clearwater County, Idaho",129500,13622
0500000US16037,16037,"Custer County, Idaho",166800,12027
0500000US16039,16039,"Elmore County, Idaho",137800,8791
0500000US16041,16041,"Franklin County, Idaho",164100,6952
0500000US16043,16043,"Fremont County, Idaho",147500,9396
0500000US16045,16045,"Gem County, Idaho",143000,12281
0500000US16047,16047,"Gooding County, Idaho",132200,10670
0500000US16049,16049,"Idaho County, Idaho",161300,6877
0500000US16051,16051,"Jefferson County, Idaho",160300,7866
0500000US16053,16053,"Jerome County, Idaho",139700,5325
0500000US16055,16055,"Kootenai County, Idaho",193300,4055
0500000US16057,16057,"Latah County, Idaho",195800,7746
0500000US16059,16059,"Lemhi County, Idaho",178300,17325
0500000US16061,16061,"Lewis County, Idaho",116400,9828
0500000US16063,16063,"Lincoln County, Idaho",128900,10163
0500000US16065,16065,"Madison County, Idaho",185200,7361
0500000US16067,16067,"Minidoka County, Idaho",117400,5009
0500000US16069,16069,"Nez Perce County, Idaho",169500,3936
0500000US16071,16071,"Oneida County, Idaho",142700,14184
0500000US16073,16073,"Owyhee County, Idaho",120500,9558
0500000US16075,16075,"Payette County, Idaho",136400,6070
0500000US16077,16077,"Power County, Idaho",125100,12225
0500000US16079,16079,"Shoshone County, Idaho",117600,6844
0500000US16081,16081,"Teton County, Idaho",254600,19913
0500000US16083,16083,"Twin Falls County, Idaho",149100,4221
0500000US16085,16085,"Valley County, Idaho",246300,22604
0500000US16087,16087,"Washington County, Idaho",140600,13951
0500000US17001,17001,"Adams County, Illinois",116400,2699
0500000US17003,17003,"Alexander County, Illinois",50100,5172
0500000US17005,17005,"Bond County, Illinois",107200,10281
0500000US17007,17007,"Boone County, Illinois",146600,6825
0500000US17009,17009,"Brown County, Illinois",87400,5272
0500000US17011,17011,"Bureau County, Illinois",105300,3263
0500000US17013,17013,"Calhoun County, Illinois",118100,8429
0500000US17015,17015,"Carroll County, Illinois",98300,4039
0500000US17017,17017,"Cass County, Illinois",77200,3272
0500000US17019,17019,"Champaign County, Illinois",151400,2423
0500000US17021,17021,"Christian County, Illinois",85200,2229
0500000US17023,17023,"Clark County, Illinois",84600,2836
0500000US17025,17025,"Clay County, Illinois",76500,4176
0500000US17027,17027,"Clinton County, Illinois",141200,4373
0500000US17029,17029,"Coles County, Illinois",92800,3605
0500000US17031,17031,"Cook County, Illinois",219800,992
0500000US17033,17033,"Crawford County, Illinois",82000,3070
0500000US17035,17035,"Cumberland County, Illinois",91600,8768
0500000US17037,17037,"DeKalb County, Illinois",166000,2572
0500000US17039,17039,"De Witt County, Illinois",99500,4967
0500000US17041,17041,"Douglas County, Illinois",101700,4971
0500000US17043,17043,"DuPage County, Illinois",283500,1728
0500000US17045,17045,"Edgar County, Illinois",79300,3619
0500000US17047,17047,"Edwards County, Illinois",71500,4350
0500000US17049,17049,"Effingham County, Illinois",132900,4827
0500000US17051,17051,"Fayette County, Illinois",81400,3893
0500000US17053,17053,"Ford County, Illinois",97300,7649
0500000US17055,17055,"Franklin County, Illinois",68300,2313
0500000US17057,17057,"Fulton County, Illinois",82100,2060
0500000US17059,17059,"Gallatin County, Illinois",67200,5756
0500000US17061,17061,"Greene County, Illinois",77100,2370
0500000US17063,17063,"Grundy County, Illinois",183200,4335
0500000US17065,17065,"Hamilton County, Illinois",94100,12691
0500000US17067,17067,"Hancock County, Illinois",84700,3212
0500000US17069,17069,"Hardin County, Illinois",67500,6560
0500000US17071,17071,"Henderson County, Illinois",83800,4301
0500000US17073,17073,"Henry County, Illinois",112700,2927
0500000US17075,17075,"Iroquois County, Illinois",95100,2994
0500000US17077,17077,"Jackson County, Illinois",109000,4769
0500000US17079,17079,"Jasper County, Illinois",98700,7830
0500000US17081,17081,"Jefferson County, Illinois",88500,2861
0500000US17083,17083,"Jersey County, Illinois",129900,10267
0500000US17085,17085,"Jo Daviess County, Illinois",140700,7509
0500000US17087,17087,"Johnson County, Illinois",96000,6231
0500000US17089,17089,"Kane County, Illinois",215800,2774
0500000US17091,17091,"Kankakee County, Illinois",138900,2981
0500000US17093,17093,"Kendall County, Illinois",205500,5891
0500000US17095,17095,"Knox County, Illinois",80100,1760
0500000US17097,17097,"Lake County, Illinois",246700,2552
0500000US17099,17099,"LaSalle County, Illinois",123200,2763
0500000US17101,17101,"Lawrence County, Illinois",70800,4355
0500000US17103,17103,"Lee County, Illinois",114800,5220
0500000US17105,17105,"Livingston County, Illinois",110400,4087
0500000US17107,17107,"Logan County, Illinois",97500,2544
0500000US17109,17109,"McDonough County, Illinois",93300,4472
0500000US17111,17111,"McHenry County, Illinois",208500,2494
0500000US17113,17113,"McLean County, Illinois",161800,2019
0500000US17115,17115,"Macon County, Illinois",95700,2458
0500000US17117,17117,"Macoupin County, Illinois",95500,3070
0500000US17119,17119,"Madison County, Illinois",129200,2484
0500000US17121,17121,"Marion County, Illinois",72000,2576
0500000US17123,17123,"Marshall County, Illinois",104200,4154
0500000US17125,17125,"Mason County, Illinois",83100,2883
0500000US17127,17127,"Massac County, Illinois",82300,4141
0500000US17129,17129,"Menard County, Illinois",132700,7498
0500000US17131,17131,"Mercer County, Illinois",98900,4122
0500000US17133,17133,"Monroe County, Illinois",192600,5704
0500000US17135,17135,"Montgomery County, Illinois",80000,2913
0500000US17137,17137,"Morgan County, Illinois",99300,3526
0500000US17139,17139,"Moultrie County, Illinois",101600,6066
0500000US17141,17141,"Ogle County, Illinois",138500,3620
0500000US17143,17143,"Peoria County, Illinois",128800,3023
0500000US17145,17145,"Perry County, Illinois",80600,3719
0500000US17147,17147,"Piatt County, Illinois",126200,6561
0500000US17149,17149,"Pike County, Illinois",74800,3040
0500000US17151,17151,"Pope County, Illinois",89300,18751
0500000US17153,17153,"Pulaski County, Illinois",60800,6033
0500000US17155,17155,"Putnam County, Illinois",119200,5776
0500000US17157,17157,"Randolph County, Illinois",97800,4154
0500000US17159,17159,"Richland County, Illinois",84500,4491
0500000US17161,17161,"Rock Island County, Illinois",114600,1952
0500000US17163,17163,"St. Clair County, Illinois",120500,2474
0500000US17165,17165,"Saline County, Illinois",71200,3503
0500000US17167,17167,"Sangamon County, Illinois",133400,2410
0500000US17169,17169,"Schuyler County, Illinois",80100,4111
0500000US17171,17171,"Scott County, Illinois",82600,6576
0500000US17173,17173,"Shelby County, Illinois",86200,3031
0500000US17175,17175,"Stark County, Illinois",83900,4510
0500000US17177,17177,"Stephenson County, Illinois",98700,2506
0500000US17179,17179,"Tazewell County, Illinois",137200,2469
0500000US17181,17181,"Union County, Illinois",94200,10360
0500000US17183,17183,"Vermilion County, Illinois",75800,1809
0500000US17185,17185,"Wabash County, Illinois",80200,4395
0500000US17187,17187,"Warren County, Illinois",82500,3816
0500000US17189,17189,"Washington County, Illinois",108600,4987
0500000US17191,17191,"Wayne County, Illinois",78000,4521
0500000US17193,17193,"White County, Illinois",69000,3755
0500000US17195,17195,"Whiteside County, Illinois",99500,2680
0500000US17197,17197,"Will County, Illinois",210600,1759
0500000US17199,17199,"Williamson County, Illinois",101700,4866
0500000US17201,17201,"Winnebago County, Illinois",116200,1563
0500000US17203,17203,"Woodford County, Illinois",158600,3876
0500000US18001,18001,"Adams County, Indiana",114600,4081
0500000US18003,18003,"Allen County, Indiana",116400,1276
0500000US18005,18005,"Bartholomew County, Indiana",137500,3792
0500000US18007,18007,"Benton County, Indiana",81500,4288
0500000US18009,18009,"Blackford County, Indiana",67100,3613
0500000US18011,18011,"Boone County, Indiana",195900,8428
0500000US18013,18013,"Brown County, Indiana",171600,9798
0500000US18015,18015,"Carroll County, Indiana",119200,5559
0500000US18017,18017,"Cass County, Indiana",82500,2530
0500000US18019,18019,"Clark County, Indiana",129500,2387
0500000US18021,18021,"Clay County, Indiana",96600,4021
0500000US18023,18023,"Clinton County, Indiana",98700,3738
0500000US18025,18025,"Crawford County, Indiana",88600,5138
0500000US18027,18027,"Daviess County, Indiana",113600,6112
0500000US18029,18029,"Dearborn County, Indiana",159800,3740
0500000US18031,18031,"Decatur County, Indiana",119300,5195
0500000US18033,18033,"DeKalb County, Indiana",113800,4278
0500000US18035,18035,"Delaware County, Indiana",87800,1747
0500000US18037,18037,"Dubois County, Indiana",140700,6100
0500000US18039,18039,"Elkhart County, Indiana",125300,2387
0500000US18041,18041,"Fayette County, Indiana",79900,2626
0500000US18043,18043,"Floyd County, Indiana",158300,3001
0500000US18045,18045,"Fountain County, Indiana",88300,3136
0500000US18047,18047,"Franklin County, Indiana",143000,10207
0500000US18049,18049,"Fulton County, Indiana",93700,4207
0500000US18051,18051,"Gibson County, Indiana",106300,4200
0500000US18053,18053,"Grant County, Indiana",84600,2440
0500000US18055,18055,"Greene County, Indiana",91400,4654
0500000US18057,18057,"Hamilton County, Indiana",230000,3156
0500000US18059,18059,"Hancock County, Indiana",160900,2986
0500000US18061,18061,"Harrison County, Indiana",133400,4980
0500000US18063,18063,"Hendricks County, Indiana",165200,2245
0500000US18065,18065,"Henry County, Indiana",94000,3943
0500000US18067,18067,"Howard County, Indiana",97900,2657
0500000US18069,18069,"Huntington County, Indiana",99700,4031
0500000US18071,18071,"Jackson County, Indiana",115100,4067
0500000US18073,18073,"Jasper County, Indiana",149100,4972
0500000US18075,18075,"Jay County, Indiana",81100,3340
0500000US18077,18077,"Jefferson County, Indiana",112700,5589
0500000US18079,18079,"Jennings County, Indiana",97600,3777
0500000US18081,18081,"Johnson County, Indiana",146600,2890
0500000US18083,18083,"Knox County, Indiana",85100,4284
0500000US18085,18085,"Kosciusko County, Indiana",136700,3378
0500000US18087,18087,"LaGrange County, Indiana",170600,9377
0500000US18089,18089,"Lake County, Indiana",137800,1802
0500000US18091,18091,"LaPorte County, Indiana",123700,3344
0500000US18093,18093,"Lawrence County, Indiana",103400,5227
0500000US18095,18095,"Madison County, Indiana",90800,1964
0500000US18097,18097,"Marion County, Indiana",120500,894
0500000US18099,18099,"Marshall County, Indiana",124600,3689
0500000US18101,18101,"Martin County, Indiana",95400,5318
0500000US18103,18103,"Miami County, Indiana",85600,2258
0500000US18105,18105,"Monroe County, Indiana",161300,3189
0500000US18107,18107,"Montgomery County, Indiana",111600,3661
0500000US18109,18109,"Morgan County, Indiana",144400,4198
0500000US18111,18111,"Newton County, Indiana",112500,5012
0500000US18113,18113,"Noble County, Indiana",111200,4339
0500000US18115,18115,"Ohio County, Indiana",146400,12702
